Title,Link
Development of an inexpensive 3D clinostat and comparison with other microgravity simulators using Mycobacterium marinum,https://www.frontiersin.org/articles/10.3389/frspt.2022.1032610/full
Draft Genome Sequences of Fungi Isolated from Mars 2020 Spacecraft Assembly Facilities,https://journals.asm.org/doi/full/10.1128/mra.00464-22
"Genomic Characterization of the Titan-like Cell Producing Naganishia tulchinskyi, the First Novel Eukaryote Isolated from the International Space Station",https://www.mdpi.com/2309-608X/8/2/165/html
Metabolic modeling of the International Space Station microbiome reveals key microbial interactions,https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-022-01279-y
"Microbial Tracking-2, a metagenomics analysis of bacteria and fungi onboard the International Space Station",https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-022-01293-0
Mouse genomic associations with in vitro sensitivity to simulated space radiation,https://pubmed.ncbi.nlm.nih.gov/36682829/
Plants grown in Apollo lunar regolith present stress-associated transcriptomes that inform prospects for lunar exploration,https://www.nature.com/articles/s42003-022-03334-8
Quantitative proteomic analytic approaches to identify metabolic changes in the medial prefrontal cortex of rats exposed to space radiation,https://www.frontiersin.org/articles/10.3389/fphys.2022.971282/full
Red Light Enhances Plant Adaptation to Spaceflight and Mars g-Levels,https://www.mdpi.com/2075-1729/12/10/1484
Spaceflight analogue culture enhances the host-pathogen interaction between Salmonella and a 3-D biomimetic intestinal co-culture model,https://www.frontiersin.org/articles/10.3389/fcimb.2022.705647/full
The Maleth program: Maltaâ€™s first space mission discoveries on the microbiome of diabetic foot ulcers,https://www.sciencedirect.com/science/article/pii/S2405844022033631?via%3Dihub=
An Analysis of the Effects of Spaceflight and Vaccination on Antibody Repertoire Diversity,https://www.immunohorizons.org/content/5/8/675.full
Cell spinpods are a simple inexpensive suspension culture device to deliver fuid shear stress to renal proximal tubular cells,https://www.nature.com/articles/s41598-021-00304-8
Diagnosing an Opportunistic Fungal Pathogen on Spaceflight-Grown Plants Using the MinION Sequencing Platform,https://www.liebertpub.com/doi/epdf/10.1089/ast.2021.0049
Draft Genome Sequences of Aspergillus and Penicillium Species Isolated from the International Space Station and Crew Resupply Vehicle Capsule,https://mra.asm.org/content/10/13/e01398-20
Draft genome sequences of heat shock-tolerant microbes isolated from a spacecraft assembly facility.,https://pubmed.ncbi.nlm.nih.gov/34498924/
Draft Genome Sequences of Various Bacterial Phyla Isolated from the International Space Station,https://mra.asm.org/content/10/17/e00214-21
Effects of Low Dose Space Radiation Exposures on the Splenic Metabolome,https://www.mdpi.com/1422-0067/22/6/3070
Evaluating the effect of spaceflight on the hostâ€“pathogen interaction between human intestinal epithelial cells and Salmonella Typhimurium,https://www.nature.com/articles/s41526-021-00136-w
Evaluating the lettuce metatranscriptome with MinION sequencing for future spaceflight food production applications,https://www.nature.com/articles/s41526-021-00151-x
Long-read sequencing reveals increased occurrence of genomic variants and adenosine methylation in Bacillus pumilus SAFR-032 after long-duration flight exposure onboard the International Space Station,https://www.cambridge.org/core/journals/international-journal-of-astrobiology/article/longread-sequencing-reveals-increased-occurrence-of-genomic-variants-and-adenosine-methylation-in-bacillus-pumilus-safr032-after-longduration-flight-exposure-onboard-the-international-space-station/5ED5AC77BCFFD15A13C6ECC58BDA967A
"Methylobacterium ajmalii sp. nov., Isolated From the International Space Station",https://www.frontiersin.org/articles/10.3389/fmicb.2021.639396/full
Persistence of Escherichia coli in the microbiomes of red Romaine lettuce (Lactuca sativa cv. â€˜Outredgeousâ€™) and mizuna mustard (Brassica rapa var. japonica) â€“ does seed sanitization matter?,https://bmcmicrobiol.biomedcentral.com/articles/10.1186/s12866-021-02345-5
Spaceflight studies identify a gene encoding an intermediate filament involved in tropism pathways,https://www.sciencedirect.com/science/article/abs/pii/S0981942821006653?via%3Dihub=
Spatial Characterization of Microbial Communities on Multi-Species Leafy Greens Grown Simultaneously in the Vegetable Production Systems on the International Space Station,https://www.mdpi.com/2075-1729/11/10/1060
The Impact of Hindlimb Suspension on the Rat Eye: A Molecular and Histological Analysis of the Retina,https://www.sciendo.com/article/10.2478/gsr-2021-0007
Approaches for Surveying Cosmic Radiation Damage in Large Populations of Arabidopsis thaliana Seeds â€“ Antarctic Balloons and Particle Beams,https://content.sciendo.com/view/journals/gsr/6/2/article-p54.xml?language=en&tab_body=pdf-78589
Beyond Low-Earth Orbit: Characterizing Immune and microRNA Differentials following Simulated Deep Spaceflight Conditions in Mice,https://www.cell.com/iscience/fulltext/S2589-0042(20)30944-5
Circulating miRNA Spaceflight Signature Reveals Targets for Countermeasure Development,https://www.cell.com/cell-reports/fulltext/S2211-1247(20)31437-6
Competitive Growth Assay of Mutagenized Chlamydomonas reinhardtii Compatible With the International Space Station Veggie Plant Growth Chamber,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261848/
Draft Genome Sequences of Enterobacteriales Strains Isolated from the International Space Station,https://mra.asm.org/content/ga/9/37/e00817-20.full.pdf
Draft Genome Sequences of Sphingomonas Species Associated with the International Space Station,https://mra.asm.org/content/9/25/e00578-20.abstract
Draft Genome Sequences of Tremellomycetes Strains Isolated from the International Space Station,https://pubmed.ncbi.nlm.nih.gov/32586865/
LET-Dependent Low Dose and Synergistic Inhibition of Human Angiogenesis by Charged Particles: Validation of miRNAs that Drive Inhibition,https://www.cell.com/iscience/fulltext/S2589-0042(20)30968-8
Microbiological and nutritional analysis of lettuce crops grown on the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7067979/
Prolonged Exposure to Microgravity Reduces Cardiac Contractility and Initiates Remodeling in Drosophila,https://www.cell.com/cell-reports/fulltext/S2211-1247(20)31434-0
Root skewing-associated genes impact the spaceflight response of Arabidopsis thaliana,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7064724/
Sierra Nevada Sweep: Metagenomic Measurements of Bioaerosols Vertically Distributed Across the Troposphere,https://www.nature.com/articles/s41598-020-69188-4
Spaceflight induces novel regulatory responses in Arabidopsis seedling as revealed by combined proteomic and transcriptomic analyses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251690/
The Importance of Earth Reference Controls in Spaceflight -Omics Research: Characterization of Nucleolin Mutants from the Seedling Growth Experiments,https://www.cell.com/iscience/fulltext/S2589-0042(20)30878-6
The influence of spaceflight on the astronaut salivary microbiome and the search for a microbiome biomarker for viral reactivation,https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-020-00830-z
Articular cartilage and sternal fibrocartilage respond differently to extended microgravity,https://www.nature.com/articles/s41526-019-0063-6
Cell cycle acceleration and changes in essential nuclear functions induced by simulated microgravity in a synchronized Arabidopsis cell culture,https://onlinelibrary.wiley.com/doi/abs/10.1111/pce.13422
Differential transcriptional profile through cell cycle progression in Arabidopsis cultures under simulated microgravity,https://pubmed.ncbi.nlm.nih.gov/30641127/
Effects of skeletal unloading on the bone marrow antibody repertoire of tetanus toxoid and/or CpG treated C57BL/6J mice,https://pubmed.ncbi.nlm.nih.gov/31421845/
Epigenomics in an extraterrestrial environment: organ-specific alteration of DNA methylation and gene expression elicited by spaceflight in Arabidopsis thaliana,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-019-5554-z
Establishing Standard Protocols for Bacterial Culture in Biological Research in Canisters (BRIC) Hardware,https://sciendo.com/article/10.2478/gsr-2016-0013?tab=abstract
HSFA2 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight,https://www.ncbi.nlm.nih.gov/pubmed/30658467
RNA seq analyses of Arabidopsis thaliana seedlings after exposure to blue light phototropic stimuli in microgravity,https://bsapubs.onlinelibrary.wiley.com/doi/abs/10.1002/ajb2.1384
Spaceflight-induced alternative splicing during seedling development in Arabidopsis thaliana,https://www.nature.com/articles/s41526-019-0070-7
Variation in the transcriptome of different ecotypes of Arabidopsis thaliana reveals signatures of oxidative stress in plant responses to spaceflight,https://bsapubs.onlinelibrary.wiley.com/doi/full/10.1002/ajb2.1223
Airborne Bacteria in Earthâ€™s Lower Stratosphere Resemble Taxa Detected in the Troposphere: Results from a New NASA Aircraft Bioaerosol Collector (ABC),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6102410/
Characterization of the naive murine antibody repertoire using unamplified high-throughput sequencing,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0190982
Comparing RNA Seq and microarray gene expression data in two zones of the Arabidopsis root apex relevant to spaceflight,https://onlinelibrary.wiley.com/doi/abs/10.1002/aps3.1197
Detection of antimicrobial resistance genes associated with the International Space Station environmental surfaces,https://www.nature.com/articles/s41598-017-18506-4
Draft Genome Sequence of a Clinical Isolate of Fusarium fujikuroi Isolated from a Male Patient with Acute Myeloid Leukemia,https://mra.asm.org/content/6/25/e00476-18
Draft Genome Sequences of Two Fusarium oxysporum Isolates Cultured from Infected Zinnia hybrida Plants Grown on the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5958250/
Effects of spaceflight on the immunoglobulin repertoire of unimmunized C57BL/6 mice,https://pmc.ncbi.nlm.nih.gov/articles/PMC5826609/
Multi-drug resistant Enterobacter bugandensis species isolated from the International Space Station and comparative genomic analyses with human pathogenic strains,https://bmcmicrobiol.biomedcentral.com/articles/10.1186/s12866-018-1325-2
Succession and persistence of microbial communities and antimicrobial resistance genes associated with International Space Station environmental surfaces,https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-018-0585-2
Comparative transcriptomics indicate changes in cell wall organization and stress response in seedlings during spaceflight,https://bsapubs.onlinelibrary.wiley.com/doi/pdf/10.3732/ajb.1700079
"Draft Genome Sequences from a Novel Clade of Bacillus cereus Sensu Lato Strains, Isolated from the International Space Station",https://mra.asm.org/content/5/32/e00680-17.short
Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0180186
Growth in spaceflight hardware results in alterations to the transcriptome and proteome,https://www.sciencedirect.com/science/article/pii/S2214552417300548
Is spaceflight-induced immune dysfunction linked to systemic changes in metabolism?,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0174174
Nanopore DNA Sequencing and Genome Assembly on the International Space Station,https://www.nature.com/articles/s41598-017-18364-0
Non-Toxin-Producing Bacillus cereus Strains Belonging to the B. anthracis Clade Isolated from the International Space Station,https://msystems.asm.org/content/2/3/e00021-17.abstract
Transcriptome and proteome responses in RNAlater preserved tissue of Arabidopsis thaliana,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175943
Whole metagenome profiles of particulates collected from the International Space Station.,https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-017-0292-4
Draft Genome Sequences of Biosafety Level 2 Opportunistic Pathogens Isolated from the Environmental Surfaces of the International Space Station,https://mra.asm.org/content/4/6/e01263-16.short
"Exposure of Mycobacterium marinum to low-shear modeled microgravity: effect on growth, the transcriptome and survival under stress",https://www.nature.com/articles/npjmgrav201638
Spaceflight Activates Lipotoxic Pathways in Mouse Liver,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0152877
Molecular effects of spaceflight in the mouse eye after space shuttle mission STS-135,https://www.researchgate.net/publication/265642525_Molecular_Effects_of_Spaceflight_in_the_Mouse_Eye_after_Space_Shuttle_Mission_STS-135
Spaceflight Transcriptomes: Unique Responses to a Novel Environment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3264962/
"Complete Genome Sequence of Klebsiella quasipneumoniae subsp. similipneumoniae Strain IF3SW-P1, Isolated from the International Space Station",https://pubmed.ncbi.nlm.nih.gov/35735981/
"Spaceflight influences gene expression, photoreceptor integrity and oxidative stress-related damage in the murine retina",https://www.nature.com/articles/s41598-019-49453-x
Advancing Science in Microgravity â€“ Implications for Effective Therapies,https://journals.riverpublishers.com/index.php/IJTS/article/view/29961
Critical investments in bioregenerative life support systems for bioastronautics and sustainable lunar exploration,https://pubmed.ncbi.nlm.nih.gov/40818983/
"LEAF â€“ Lunar Effects on Agricultural Flora, An Artemis III Deployed Instrument",https://ttu-ir.tdl.org/server/api/core/bitstreams/0583caf9-c657-4c9b-baf7-c6f7287a721d/content
Space Radiation Book Chapter: Health Impacts of Radiation in Space and Countermeasures,https://ntrs.nasa.gov/api/citations/20250004252/downloads/Book%20Chapter.pdf
Exploring plant responses to altered gravity for advancing space agriculture,https://www.sciencedirect.com/science/article/pii/S2590346225001324?ref=pdf_download&fr=RR-2&rr=9670b987ae3e152b
The utility of animal models to inform the next generation of human space exploration,https://www.nature.com/articles/s41526-025-00460-5
Satellite ISS Velocity Analysis in Earth Orbit,https://arc.aiaa.org/doi/epdf/10.2514/6.2025-2548
Astronaut proteomics: Japan leads the way for transformative studies in space,https://doi.org/10.1002/pmic.202300645
Gravitational and mechanical forces drive mitochondrial translation through the cell adhesionâ€“FAK axis,https://doi.org/10.1101/2023.01.18.524628
Leveraging Geospatial Information to address Space Epidemiology,https://arxiv.org/ftp/arxiv/papers/2308/2308.07339.pdf
"3t-seq: automatic gene expression analysis of single-copy genes, transposable elements, and tRNAs from RNA-seq data",https://academic.oup.com/bib/article/25/6/bbae467/7774875
Microbiology of human spaceflight: microbial responses to mechanical forces that impact health and habitat sustainability,https://journals.asm.org/doi/10.1128/mmbr.00144-23
Differential network analysis reveals the key role of the ECM-receptor pathway in Î±-particle-induced malignant transformation,https://pubmed.ncbi.nlm.nih.gov/39049874/
Skeletal muscle-on-a-chip in microgravity as a platform for regeneration modeling and drug screening,https://pubmed.ncbi.nlm.nih.gov/39059375/
"A second space age spanning omics, platforms, and medicine across orbits",https://www.nature.com/articles/s41586-024-07586-8
Astronaut omics and the impact of space on the human body at scale,https://www.nature.com/articles/s41467-024-47237-0
Biological horizons: pioneering open science in the cosmos,https://www.nature.com/articles/s41467-024-48633-2
Understanding how space travel affects the female reproductive system,https://www.nature.com/articles/s44294-024-00009-z
"Domains of life sciences in spacefaring: What, where, and how to get involved",https://pubmed.ncbi.nlm.nih.gov/38287000/
How to obtain an integrated picture of the molecular networks involved in adaptation to microgravity in different biological systems?,https://www.nature.com/articles/s41526-024-00395-3
Long-term space missionsâ€™ effects on the human organism: What we do know and what requires further research,https://pubmed.ncbi.nlm.nih.gov/38415007/
Metabolomic Profiling of the Secretome from Human Neural Stem Cells Flown into Space,https://www.mdpi.com/2306-5354/11/1/11
Mitochondrial stress in the spaceflight environment,https://www.sciencedirect.com/science/article/abs/pii/S1567724924000138?via%3Dihub
Nitrosative Stress in Astronaut Skeletal Muscle in Spaceflight,https://www.mdpi.com/2076-3921/13/4/432
Omics Studies of Tumor Cells under Microgravity Conditions,https://www.mdpi.com/1422-0067/25/2/926
Procrustes is a machine-learning approach that removes cross-platform batch effects from clinical RNA sequencing data,https://www.nature.com/articles/s42003-024-06020-z
Roadmap for the next decade of plant programmed cell death research,https://nph.onlinelibrary.wiley.com/doi/10.1111/nph.19709
Simulated microgravity attenuates myogenesis and contractile function of 3D engineered skeletal muscle tissues,https://pubmed.ncbi.nlm.nih.gov/38365862/
The use of RNA-seq for the study of Physiological Adaptations of Halophiles in Extreme Environments for Astrobiological Data Interpretation,https://www.frontiersin.org/articles/10.3389/fspas.2024.1342694/full
Translating genetic findings to epigenetics: identifying the mechanisms associated with aging after high-radiation exposure on earth and in space,https://pubmed.ncbi.nlm.nih.gov/38584916/
Caenorhabditis elegans in microgravity: an omics perspective,https://pubmed.ncbi.nlm.nih.gov/37456835/
Big Data for a Small World: A Review on Databases and Resources for Studying Microbiomes,https://link.springer.com/article/10.1007/s41745-023-00370-z
Biological research and self-driving labs in deep space supported by artificial intelligence,https://www.nature.com/articles/s42256-023-00618-4
Biomonitoring and precision health in deep space supported by artificial intelligence,https://www.nature.com/articles/s42256-023-00617-5
Current Knowledge about the Impact of Microgravity on Gene Regulation,https://www.mdpi.com/2073-4409/12/7/1043
Database of space life investigations and information on spacefight plant biology,https://link.springer.com/article/10.1007/s00425-023-04213-0
Enhancing European capabilities for application of multi-omics studies in biology and biomedicine space research,https://pubmed.ncbi.nlm.nih.gov/37636054/
Exploratory Tool for Radiation Exposure from Spaceflight: Rad-Bio-App,https://valleyinternational.net/index.php/ijmsci/article/view/3787
Exploring outer space biophysical phenomena via SpaceLID,https://www.nature.com/articles/s41598-023-44729-9
Metagenomic Methods for Addressing NASAâ€™s Planetary Protection Policy Requirements on Future Missions: A Workshop Report,https://www.liebertpub.com/doi/pdf/10.1089/ast.2022.0044
"Mitochondria Need Their Sleep: Redox, Bioenergetics, and Temperature Regulation of Circadian Rhythms and the Role of Cysteine-Mediated Redox Signaling, Uncoupling Proteins, and Substrate Cycles",https://www.mdpi.com/2076-3921/12/3/674
"Photosynthetic microorganisms, an overview of their biostimulant effects on plants and perspectives for space agriculture",https://www.tandfonline.com/doi/full/10.1080/17429145.2023.2242697
Plant Reactome Knowledgebase: empowering plant pathway exploration and OMICS data analysis,https://pubmed.ncbi.nlm.nih.gov/37986220/
RNA-Seq Alignment and Differential Expression Software Comparison,https://www.faa.gov/sites/faa.gov/files/GEN_21001B_diffExp_TechReport.pdf
Spaceflight Induces Strength Decline in Caenorhabditis elegans,https://www.mdpi.com/2073-4409/12/20/2470
A Sankofian appraisal on how to maximize translatability of rodent space radiation/CNS studies to astronauts,https://three.jsc.nasa.gov/articles/Sankofa 022522.pdf
Alternative splicing diversifies the skeletal muscle transcriptome during prolonged spaceflight,https://skeletalmusclejournal.biomedcentral.com/articles/10.1186/s13395-022-00294-9
Benchmark dose modeling of transcriptional data: a systematic approach to identify best practices for study designs used in radiation research,https://doi.org/10.1080/09553002.2022.2110300
Building the Space Omics Topical Team to boost European space researchersâ€™ role in the international consortia redefining spaceflight-generated datasets,https://pubmed.ncbi.nlm.nih.gov/36060057/
Clinical trial in a dish for space radiation countermeasure discovery.,https://pubmed.ncbi.nlm.nih.gov/36336359/
Data Processing as Sharing Practice: Making Space Plant Biology at NASA GeneLab,https://www.spsp2022.ugent.be/wp-content/uploads/2022/06/SPSP2022-Abstracts.pdf
Dissociation of Bone Resorption and Formation in Spaceflight and Simulated Microgravity: Potential Role of Myokines and Osteokines?,https://www.mdpi.com/2227-9059/10/2/342
Estrogen receptor regulates phenotypic switching and proliferation of vascular smooth muscle cells through the NRF1-OMI-mitophagy signaling pathway under simulated microgravity,https://pubmed.ncbi.nlm.nih.gov/36439260/
From Cultured Vascular Cells to Vessels: The Cellular and Molecular Basis of Vascular Dysfunction in Space,https://pubmed.ncbi.nlm.nih.gov/35480977/
Integrating bioinformatic strategies in spatial life science research,https://pubmed.ncbi.nlm.nih.gov/36198665/
Inter-agency perspective: Translating advances in biomarker discovery and medical countermeasures development between terrestrial and space radiation environments,https://pubmed.ncbi.nlm.nih.gov/36336375/
Latest knowledge about changes in the proteome in microgravity,https://www.tandfonline.com/doi/abs/10.1080/14789450.2022.2030711?journalCode=ieru20
Meta-analysis of health research data from greater than three months International Space Station missions,https://www.researchgate.net/publication/363631663_Meta-analysis_of_health_research_data_from_greater_than_three_months_ISS_missions
Multiscale modeling in the framework of biological systems and its potential for spaceflight biology studies,https://pubmed.ncbi.nlm.nih.gov/36388986/
Physiological adaptations affecting drug pharmacokinetics in space: what do we really know? A critical review of the literature.,https://www.authorea.com/users/425853/articles/530561-physiological-adaptations-affecting-drug-pharmacokinetics-in-space-what-do-we-really-know-a-critical-review-of-the-literature?commit=3df94466c4798af85a2099ff34e5da03fce8e817
Plants in Microgravity: Molecular and Technological Perspectives,https://pubmed.ncbi.nlm.nih.gov/36142459/
Rare diseases and space health: Optimizing synergies from scientific questions to care,https://pubmed.ncbi.nlm.nih.gov/36550172/
Routine omics collection is a golden opportunity for European human research in space and analog environments,https://pubmed.ncbi.nlm.nih.gov/36277820/
The Biological Problems of Space Travel,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=1073&context=ideas
The Fight against Cancer by Microgravity: The Multicellular Spheroid as a Metastasis Model,https://www.mdpi.com/1422-0067/23/6/3073/htm
The mitochondrial proteomic changes of rat hippocampus induced by 28-day simulated microgravity,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0265108
A Meta-Analysis of the Effects of High-LET Ionizing Radiations in Human Gene Expression,https://www.mdpi.com/2075-1729/11/2/115/htm
Animal Models for Radiotherapy Research: All (Animal) Models Are Wrong but Some Are Useful,https://www.mdpi.com/2072-6694/13/6/1319/htm
"Animal models, open science, & space-omics",https://www.nature.com/articles/s41684-021-00776-1.pdf
Cyanobacteria and microalgae in supporting human habitation on Mars,https://www.sciencedirect.com/science/article/abs/pii/S0734975022000428?via%3Dihub=
Genomic Changes Driven by Radiation-Induced DNA Damage and Microgravity in Human Cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8508777/pdf/ijms-22-10507.pdf
Conducting Plant Experiments in Space and on the Moon,https://pubmed.ncbi.nlm.nih.gov/34647256/
Spaceflight-Induced Physiological Changes: A Computational Comparative Analysis of Drosophila and C. elegans,https://etd.ohiolink.edu/acprod/odb_etd/ws/send_file/send?accession=ouhonors1745361399972238&disposition=inline
Methods To Develop An 8-Oxog Base Modification Classifier For Direct-Dna Nanopore Sequencing,https://www.proquest.com/docview/3049591041?%20Theses&fromopenview=true&pq-origsite=gscholar&sourcetype=Dissertations%20
Detecting de novo Insertions of Transposable Elements in the Human Genome,https://science.nasa.gov/AppData/Local/Temp/1/MicrosoftEdgeDownloads/a4420325-d299-4a34-aecf-9e7ef4a822d1/McConnell2024_MPhil.pdf
The Architecture of Microgravity Environments,https://repository.library.carleton.ca/concern/etds/vx021g30s?locale=en
Differential Gene Expression Analysis of Rodent Mammary Tissue Reveals Dysregulation of Greb1 and an Age-Dependent Response to Spaceflight,https://scholarworks.sjsu.edu/cgi/viewcontent.cgi?article=2306&context=etd_projects
Select Pathways Revealed in A. Thaliana During Spaceflight Via Meta-Analysis of National Aeronautics and Space Administration Genelab Data,https://digitalcommons.latech.edu/theses/104/
Characterizing the relative biologic effectiveness following clinical and space-relevant ionizing radiation exposures and exploring curcumin nanoparticles as effective radiological countermeasures,https://www.osti.gov/servlets/purl/1864941
Computational techniques for simulation and design of a biological sample irradiation chamber,https://krex.k-state.edu/dspace/bitstream/handle/2097/42434/EricGiunta2022.pdf?sequence=3
Differential Gene Expression Analysis of Zebrafish Embryos Exposed to Simulated Microgravity and Insights into Cellular Effects,https://scholarworks.sjsu.edu/cgi/viewcontent.cgi?article=2091&context=etd_projects
Effects of Aeration on Soybean Plant Growth in Lunar and Martian Regolith,https://plantthemoon.com/wp-content/uploads/2022/05/Purdue-Interplanetary-and-Space-Agriculture.pdf
The role of osteocytes in mechanical unloading and age-induced osteopenia,https://open.bu.edu/handle/2144/45700
An Examination of Bone Loss During Space Travel with Differential Gene Expression Analysis,https://scholarworks.sjsu.edu/cgi/viewcontent.cgi?article=2054&context=etd_projects
Effects Of Microgravity and Partial Gravity and the Influence of Photostimulation on Plant Adaptation to Spaceflight,http://hdl.handle.net/10261/253186
Spaceflight and Differential Gene Expression Analysis of Mice Quadriceps Exposed to Microgravity,https://scholarworks.sjsu.edu/cgi/viewcontent.cgi?article=2053&context=etd_projects
Spaceflight and the Differential Gene Expression of Human Stem Cell-Derived Cardiomyocytes,https://scholarworks.sjsu.edu/cgi/viewcontent.cgi?article=2019&context=etd_projects
